HTS,description,country,year,Customs Value,First Unit,Second Unit,Landed Duty-Paid Value,Dutiable Value,Calculated Duties,Import Charges,CIF Import Value
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Brazil,2024.0,4181,48.0,0.0,4969,4181,138,650,4831
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Canada,2024.0,314904,2385.0,0.0,317128,16152,533,1691,316595
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",China,2024.0,6743638,469243.0,0.0,8635868,6743638,1580887,311343,7054981
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Czechia (Czech Republic),2024.0,23322,146.0,0.0,26415,23322,770,2323,25645
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Denmark,2024.0,10607,7.0,0.0,11119,10607,350,162,10769
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",France,2024.0,6894215,84523.0,0.0,7246100,6894215,227509,124376,7018591
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Germany,2024.0,1954932,20071.0,0.0,2135572,1954932,64526,116114,2071046
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Hungary,2024.0,2053,5.0,0.0,2390,2053,68,269,2322
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",India,2024.0,98730,1440.0,0.0,119648,98730,3259,17659,116389
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Israel,2024.0,15493,4.0,0.0,16015,6500,215,307,15800
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Italy,2024.0,214721,1358.0,0.0,233822,214721,7091,12010,226731
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Japan,2024.0,1860814,12722.0,0.0,1964127,1860814,61428,41885,1902699
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Malaysia,2024.0,2841621,441386.0,0.0,3014582,2841621,93776,79185,2920806
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Mexico,2024.0,397657,6679.0,0.0,398256,4202,139,460,398117
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Poland,2024.0,7319680,114883.0,0.0,7651410,7319680,241550,90180,7409860
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Slovakia,2024.0,15162,3.0,0.0,15980,15162,501,317,15479
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Slovenia,2024.0,11700,51.0,0.0,12402,11700,385,317,12017
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",South Korea,2024.0,8802538,84455.0,0.0,8855573,440497,14540,38495,8841033
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Spain,2024.0,55738,811.0,0.0,65944,55738,1839,8367,64105
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Sweden,2024.0,9666,2.0,0.0,15493,9666,319,5508,15174
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Switzerland,2024.0,83120,142.0,0.0,88871,83120,2742,3009,86129
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Taiwan,2024.0,2616710,461802.0,0.0,2741205,2616710,86349,38146,2654856
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Thailand,2024.0,114543,3240.0,0.0,121059,114543,3780,2736,117279
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Tunisia,2024.0,9249190,121438.0,0.0,9375168,1701668,56157,69821,9319011
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Turkey,2024.0,28940,201.0,0.0,31902,28940,954,2008,30948
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",United Kingdom,2024.0,42175,141.0,0.0,45096,42175,1391,1530,43705
8501402020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W",Vietnam,2024.0,17204781,2541359.0,0.0,18135887,17204781,567759,363347,17568128
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Austria,2024.0,10357,7.0,0.0,11746,10357,342,1047,11404
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Belgium,2024.0,13842,22.0,0.0,15488,13842,457,1189,15031
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Brazil,2024.0,54365,1008.0,0.0,56939,45116,1489,1085,55450
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Canada,2024.0,129668,541.0,0.0,132525,21263,702,2155,131823
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",China,2024.0,29561236,3934792.0,0.0,37178233,29561236,6292007,1324990,30886226
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Czechia (Czech Republic),2024.0,13539,303.0,0.0,14248,13539,448,261,13800
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Denmark,2024.0,10053,2.0,0.0,10460,10053,331,76,10129
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",France,2024.0,318760,3454.0,0.0,332413,318760,10518,3135,321895
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Germany,2024.0,2157896,23413.0,0.0,2285284,2157896,71204,56184,2214080
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Hong Kong,2024.0,26258,38.0,0.0,28990,26258,867,1865,28123
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Hungary,2024.0,46185,643.0,0.0,51464,46185,1525,3754,49939
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",India,2024.0,563194,22296.0,0.0,613535,563194,18584,31757,594951
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Indonesia,2024.0,1020657,257506.0,0.0,1067609,1020657,33683,13269,1033926
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Israel,2024.0,2522700,2227.0,0.0,2533995,8597,283,11012,2533712
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Italy,2024.0,893500,22990.0,0.0,975997,893500,29487,53010,946510
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Japan,2024.0,1092954,17726.0,0.0,1149016,1092954,36070,19992,1112946
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Malaysia,2024.0,4471916,527810.0,0.0,4780144,4471916,147569,160659,4632575
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Mexico,2024.0,17413340,408209.0,0.0,17569100,3470935,114504,41256,17454596
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Mozambique,2024.0,11820,300.0,0.0,12227,11820,390,17,11837
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Netherlands,2024.0,68072,101.0,0.0,73873,68072,2248,3553,71625
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Philippines,2024.0,20301,1465.0,0.0,21598,20301,670,627,20928
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Poland,2024.0,249113,12581.0,0.0,273825,249113,8220,16492,265605
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Romania,2024.0,11184,256.0,0.0,12553,11184,369,1000,12184
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Singapore,2024.0,67308,3403.0,0.0,71769,67308,2222,2239,69547
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Slovakia,2024.0,8299,162.0,0.0,8843,8299,274,270,8569
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Slovenia,2024.0,22526,1764.0,0.0,24914,22526,743,1645,24171
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",South Korea,2024.0,5963393,38299.0,0.0,6090715,553740,18270,109052,6072445
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Spain,2024.0,913839,18596.0,0.0,969747,913839,30155,25753,939592
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Sweden,2024.0,16282,162.0,0.0,17775,16282,538,955,17237
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Switzerland,2024.0,70795,76.0,0.0,76040,70795,2334,2911,73706
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Taiwan,2024.0,1823914,19692.0,0.0,1981366,1823914,60188,97264,1921178
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Thailand,2024.0,2506997,58096.0,0.0,2645421,2506997,82735,55689,2562686
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Tunisia,2024.0,3916,20.0,0.0,4046,3916,129,1,3917
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Turkey,2024.0,22294,541.0,0.0,24030,22294,736,1000,23294
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",United Kingdom,2024.0,2680721,113043.0,0.0,2798820,2680721,88461,29638,2710359
8501402040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 37.5 W BUT NOT EXCEEDING 74.6 W, EXCEPT GEARMOTORS",Vietnam,2024.0,24873925,2407327.0,0.0,26318809,24873925,820838,624046,25497971
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Austria,2024.0,45011,257.0,0.0,48418,45011,1800,1607,46618
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Brazil,2024.0,2732,2.0,0.0,2899,2732,109,58,2790
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Canada,2024.0,34850,87.0,0.0,36689,10929,437,1402,36252
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",China,2024.0,18033674,889470.0,0.0,24173280,18033674,5125593,1014013,19047687
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Czechia (Czech Republic),2024.0,9085,7.0,0.0,9899,9085,363,451,9536
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Denmark,2024.0,58934,30.0,0.0,61753,58934,2357,462,59396
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",France,2024.0,549712,1168.0,0.0,594770,549712,21989,23069,572781
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Germany,2024.0,1551772,893.0,0.0,1630934,1551772,62075,17087,1568859
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Hungary,2024.0,12436,117.0,0.0,13772,12436,498,838,13274
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",India,2024.0,484696,7217.0,0.0,513346,484696,19386,9264,493960
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Ireland,2024.0,10250,2.0,0.0,10817,10250,410,157,10407
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Italy,2024.0,912874,3621.0,0.0,963820,912874,36518,14428,927302
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Japan,2024.0,2791351,10861.0,0.0,2990141,2791351,111591,87199,2878550
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Malaysia,2024.0,2579944,447922.0,0.0,2716380,2579944,103198,33238,2613182
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Mexico,2024.0,9147411,9487.0,0.0,9479450,3626190,144924,187115,9334526
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Netherlands,2024.0,34513,13.0,0.0,38166,34513,1381,2272,36785
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",New Zealand,2024.0,13606,6.0,0.0,14152,13606,544,2,13608
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Philippines,2024.0,4315,5.0,0.0,4938,4315,173,450,4765
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Poland,2024.0,109001,1358.0,0.0,119556,109001,4362,6193,115194
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Serbia,2024.0,5193,8.0,0.0,5499,5193,207,99,5292
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Singapore,2024.0,9691,1.0,0.0,10154,9691,388,75,9766
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Slovakia,2024.0,41548,78.0,0.0,46266,41548,1660,3058,44606
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Slovenia,2024.0,2155,102.0,0.0,2246,2155,86,5,2160
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",South Africa,2024.0,3235,25.0,0.0,3647,3235,129,283,3518
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",South Korea,2024.0,1375217,5503.0,0.0,1438311,398144,15923,47171,1422388
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Spain,2024.0,95688,350.0,0.0,108539,95688,3829,9022,104710
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Sweden,2024.0,2820,1.0,0.0,3383,2820,113,450,3270
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Switzerland,2024.0,54822,38.0,0.0,59274,54822,2194,2258,57080
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Taiwan,2024.0,3266518,167042.0,0.0,3494924,3266518,130665,97741,3364259
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Thailand,2024.0,404592,14220.0,0.0,428369,404592,16184,7593,412185
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",United Kingdom,2024.0,57330,71.0,0.0,60518,57330,2293,895,58225
8501404020.0,"GEAR MOTOR, AC, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W",Vietnam,2024.0,8713070,1022439.0,0.0,9262807,8713070,348518,201219,8914289
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Argentina,2024.0,2595,5.0,0.0,2774,2595,104,75,2670
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Australia,2024.0,2672,1.0,0.0,2840,2672,107,61,2733
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Austria,2024.0,90449,11974.0,0.0,96768,90449,3618,2701,93150
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Belgium,2024.0,193197,1299.0,0.0,207812,193197,7729,6886,200083
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Brazil,2024.0,3771958,57541.0,0.0,3896266,20133,805,123503,3895461
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Bulgaria,2024.0,50989,176.0,0.0,53542,50989,2039,514,51503
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Canada,2024.0,371769,3027.0,0.0,380719,96324,3853,5097,376866
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",China,2024.0,149271233,9580677.0,0.0,183126768,149271233,27848881,6006654,155277887
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Croatia,2024.0,27815,500.0,0.0,29711,27815,1113,783,28598
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Czechia (Czech Republic),2024.0,39787,37.0,0.0,42615,39787,1590,1238,41025
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Denmark,2024.0,197035,77.0,0.0,208190,197035,7880,3275,200310
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",France,2024.0,1427120,26812.0,0.0,1508355,1427120,57094,24141,1451261
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Germany,2024.0,4356997,16292.0,0.0,4559056,4356997,174285,27774,4384771
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Hong Kong,2024.0,455061,29466.0,0.0,506645,455061,18202,33382,488443
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Hungary,2024.0,449753,282.0,0.0,467774,449753,17991,30,449783
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",India,2024.0,77141656,2153969.0,0.0,82232336,77141656,3086365,2004315,79145971
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Indonesia,2024.0,30200,500.0,0.0,31435,30200,1210,25,30225
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Ireland,2024.0,2093,3.0,0.0,2178,2093,84,1,2094
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Israel,2024.0,82554,333.0,0.0,86927,82554,3301,1072,83626
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Italy,2024.0,8198039,66099.0,0.0,8923496,8198039,327924,397533,8595572
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Jamaica,2024.0,56469,1635.0,0.0,58820,56469,2259,92,56561
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Japan,2024.0,3099842,24500.0,0.0,3301991,3099842,123990,78159,3178001
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Latvia,2024.0,2745,8.0,0.0,2964,2745,110,109,2854
8501404040.0,"AC MOTOR, SINGLE-PHASE, OF AN OUTPUT EXCEEDING 74.6 W BUT NOT EXCEEDING 735 W, EXCEPT GEARMOTORS",Malaysia,2024.0,1520955,108434.0,0.0,1620812,1520955,60839,39018,1559973
